Valid time	Local time	Precipitation[mm] (acc.)	Temperature[degC]	SSRD[Jm-2] (acc.)
1998-02-21T10:00+00:00	1998-02-21T11:00+01:00	0.000000	12.780197	2522197.757412
1998-02-21T11:00+00:00	1998-02-21T12:00+01:00	0.000000	14.122164	3993794.391002
1998-02-21T12:00+00:00	1998-02-21T13:00+01:00	0.000000	14.958029	5569383.935544
1998-02-21T13:00+00:00	1998-02-21T14:00+01:00	0.000000	15.346608	7051874.598280
1998-02-21T14:00+00:00	1998-02-21T15:00+01:00	0.000000	15.462554	8293409.287708
1998-02-21T15:00+00:00	1998-02-21T16:00+01:00	0.000000	15.007675	9139026.664286
1998-02-21T16:00+00:00	1998-02-21T17:00+01:00	0.000000	13.595381	9520713.621514
1998-02-21T17:00+00:00	1998-02-21T18:00+01:00	0.000852	11.833915	9560607.245586
1998-02-21T18:00+00:00	1998-02-21T19:00+01:00	0.000852	10.989563	9560607.245586
1998-02-21T19:00+00:00	1998-02-21T20:00+01:00	0.000852	10.586828	9560607.245586
1998-02-21T20:00+00:00	1998-02-21T21:00+01:00	0.000852	10.380915	9560607.245586
1998-02-21T21:00+00:00	1998-02-21T22:00+01:00	0.000852	10.364038	9560607.245586
1998-02-21T22:00+00:00	1998-02-21T23:00+01:00	0.000852	10.473322	9560607.245586
1998-02-21T23:00+00:00	1998-02-22T00:00+01:00	0.000852	10.625754	9560607.245586
1998-02-22T00:00+00:00	1998-02-22T01:00+01:00	0.000852	10.600228	9560607.245586
1998-02-22T01:00+00:00	1998-02-22T02:00+01:00	0.000000	10.443528	0.000000
1998-02-22T02:00+00:00	1998-02-22T03:00+01:00	0.001228	10.033844	0.000000
1998-02-22T03:00+00:00	1998-02-22T04:00+01:00	0.055627	9.496092	0.000000
1998-02-22T04:00+00:00	1998-02-22T05:00+01:00	0.213248	8.986415	0.000000
1998-02-22T05:00+00:00	1998-02-22T06:00+01:00	0.298029	8.710817	0.000000
1998-02-22T06:00+00:00	1998-02-22T07:00+01:00	0.334029	8.407624	0.000000
1998-02-22T07:00+00:00	1998-02-22T08:00+01:00	0.358873	8.441535	36806.664622
1998-02-22T08:00+00:00	1998-02-22T09:00+01:00	0.364156	9.059212	291203.226892
1998-02-22T09:00+00:00	1998-02-22T10:00+01:00	0.367795	10.488540	941637.953422
1998-02-22T10:00+00:00	1998-02-22T11:00+01:00	0.368652	10.983142	1792371.190068
1998-02-22T11:00+00:00	1998-02-22T12:00+01:00	0.377928	11.355804	2759782.013734
1998-02-22T12:00+00:00	1998-02-22T13:00+01:00	0.465123	11.041796	3237441.701734
1998-02-22T13:00+00:00	1998-02-22T14:00+01:00	0.705672	10.613593	3534630.378828
1998-02-22T14:00+00:00	1998-02-22T15:00+01:00	1.081678	10.420829	3831155.546006
1998-02-22T15:00+00:00	1998-02-22T16:00+01:00	1.556016	9.960653	4011718.601498
1998-02-22T16:00+00:00	1998-02-22T17:00+01:00	2.074187	9.537379	4083563.539858
1998-02-22T17:00+00:00	1998-02-22T18:00+01:00	2.656758	8.895017	4094101.290582
1998-02-22T18:00+00:00	1998-02-22T19:00+01:00	3.295463	8.476736	4094101.290582
1998-02-22T19:00+00:00	1998-02-22T20:00+01:00	3.958297	8.341254	4094101.290582
1998-02-22T20:00+00:00	1998-02-22T21:00+01:00	4.472012	8.107481	4094101.290582
1998-02-22T21:00+00:00	1998-02-22T22:00+01:00	4.785544	7.697104	4094101.290582
1998-02-22T22:00+00:00	1998-02-22T23:00+01:00	4.919922	7.397978	4094101.290582
1998-02-22T23:00+00:00	1998-02-23T00:00+01:00	5.037237	7.085686	4094101.290582
1998-02-23T00:00+00:00	1998-02-23T01:00+01:00	5.064403	6.214678	4094101.290582
1998-02-23T01:00+00:00	1998-02-23T02:00+01:00	0.000000	5.442858	0.000000
1998-02-23T02:00+00:00	1998-02-23T03:00+01:00	0.000000	4.591991	0.000000
1998-02-23T03:00+00:00	1998-02-23T04:00+01:00	0.000076	3.856244	0.000000
1998-02-23T04:00+00:00	1998-02-23T05:00+01:00	0.002509	3.600559	0.000000
1998-02-23T05:00+00:00	1998-02-23T06:00+01:00	0.004562	4.020736	0.000000
1998-02-23T06:00+00:00	1998-02-23T07:00+01:00	0.006486	3.838317	0.000000
1998-02-23T07:00+00:00	1998-02-23T08:00+01:00	0.008551	3.693970	61898.078816
1998-02-23T08:00+00:00	1998-02-23T09:00+01:00	0.011685	4.580980	362278.754858
1998-02-23T09:00+00:00	1998-02-23T10:00+01:00	0.011685	5.098722	752637.218134
1998-02-23T10:00+00:00	1998-02-23T11:00+01:00	0.011685	6.079129	1477059.830526
1998-02-23T11:00+00:00	1998-02-23T12:00+01:00	0.012538	6.705143	2121859.717706
1998-02-23T12:00+00:00	1998-02-23T13:00+01:00	0.012540	7.596634	2990780.394410
1998-02-23T13:00+00:00	1998-02-23T14:00+01:00	0.015357	8.298619	3913056.426684
1998-02-23T14:00+00:00	1998-02-23T15:00+01:00	0.015357	8.482292	4794214.316056
1998-02-23T15:00+00:00	1998-02-23T16:00+01:00	0.015370	8.221633	5534678.256530
1998-02-23T16:00+00:00	1998-02-23T17:00+01:00	0.015370	7.456986	5937984.393310
1998-02-23T17:00+00:00	1998-02-23T18:00+01:00	0.015370	6.082649	5991297.537936
1998-02-23T18:00+00:00	1998-02-23T19:00+01:00	0.015360	5.185524	5991297.537936
1998-02-23T19:00+00:00	1998-02-23T20:00+01:00	0.015367	4.511212	5991297.537936
1998-02-23T20:00+00:00	1998-02-23T21:00+01:00	0.015367	4.116460	5991297.537936
1998-02-23T21:00+00:00	1998-02-23T22:00+01:00	0.015367	3.892936	5991297.537936
1998-02-23T22:00+00:00	1998-02-23T23:00+01:00	0.015367	3.851069	5991297.537936
1998-02-23T23:00+00:00	1998-02-24T00:00+01:00	0.015367	4.304987	5991297.537936
1998-02-24T00:00+00:00	1998-02-24T01:00+01:00	0.015367	4.874868	5991297.537936
1998-02-24T01:00+00:00	1998-02-24T02:00+01:00	0.000000	5.238183	0.000000
1998-02-24T02:00+00:00	1998-02-24T03:00+01:00	0.001756	5.388121	0.000000
1998-02-24T03:00+00:00	1998-02-24T04:00+01:00	0.003571	5.771181	0.000000
1998-02-24T04:00+00:00	1998-02-24T05:00+01:00	0.003965	6.349335	0.000000
1998-02-24T05:00+00:00	1998-02-24T06:00+01:00	0.004004	6.689940	0.000000
1998-02-24T06:00+00:00	1998-02-24T07:00+01:00	0.013244	6.947312	0.000000
1998-02-24T07:00+00:00	1998-02-24T08:00+01:00	0.060036	7.054666	19338.463880
1998-02-24T08:00+00:00	1998-02-24T09:00+01:00	0.089673	7.451490	97091.309858
1998-02-24T09:00+00:00	1998-02-24T10:00+01:00	0.102299	8.016214	319200.454738
1998-02-24T10:00+00:00	1998-02-24T11:00+01:00	0.114753	8.997324	738234.765356
1998-02-24T11:00+00:00	1998-02-24T12:00+01:00	0.123412	9.618643	1132330.365388
1998-02-24T12:00+00:00	1998-02-24T13:00+01:00	0.137799	9.936477	1483748.263204
1998-02-24T13:00+00:00	1998-02-24T14:00+01:00	0.252438	9.892347	1696668.033144
1998-02-24T14:00+00:00	1998-02-24T15:00+01:00	0.471240	9.526586	1782910.644432
1998-02-24T15:00+00:00	1998-02-24T16:00+01:00	0.594506	9.324550	1837143.335930
1998-02-24T16:00+00:00	1998-02-24T17:00+01:00	0.609805	9.365575	1930731.538608
1998-02-24T17:00+00:00	1998-02-24T18:00+01:00	0.638348	9.223159	1937125.427404
1998-02-24T18:00+00:00	1998-02-24T19:00+01:00	0.857172	9.102794	1937125.427404
1998-02-24T19:00+00:00	1998-02-24T20:00+01:00	0.952192	8.899628	1937125.427404
1998-02-24T20:00+00:00	1998-02-24T21:00+01:00	1.061115	8.803333	1937125.427404
1998-02-24T21:00+00:00	1998-02-24T22:00+01:00	1.169021	8.734594	1937125.427404
1998-02-24T22:00+00:00	1998-02-24T23:00+01:00	1.233257	8.720404	1937125.427404
1998-02-24T23:00+00:00	1998-02-25T00:00+01:00	1.292979	8.692287	1937125.427404
1998-02-25T00:00+00:00	1998-02-25T01:00+01:00	1.308369	8.625372	1937125.427404
1998-02-25T01:00+00:00	1998-02-25T02:00+01:00	0.001002	8.591205	0.000000
1998-02-25T02:00+00:00	1998-02-25T03:00+01:00	0.001913	8.444966	0.000000
1998-02-25T03:00+00:00	1998-02-25T04:00+01:00	0.003392	8.356958	0.000000
1998-02-25T04:00+00:00	1998-02-25T05:00+01:00	0.004592	8.260192	0.000000
1998-02-25T05:00+00:00	1998-02-25T06:00+01:00	0.005738	8.193752	0.000000
1998-02-25T06:00+00:00	1998-02-25T07:00+01:00	0.010291	8.121251	0.000000
1998-02-25T07:00+00:00	1998-02-25T08:00+01:00	0.077408	7.985022	7906.341928
1998-02-25T08:00+00:00	1998-02-25T09:00+01:00	0.340382	7.944147	36474.095084
1998-02-25T09:00+00:00	1998-02-25T10:00+01:00	0.531841	8.055229	109369.537786
1998-02-25T10:00+00:00	1998-02-25T11:00+01:00	0.693380	8.211636	206776.032238
1998-02-25T11:00+00:00	1998-02-25T12:00+01:00	0.817593	8.606516	393049.339514
1998-02-25T12:00+00:00	1998-02-25T13:00+01:00	0.892285	8.921190	585458.508316
1998-02-25T13:00+00:00	1998-02-25T14:00+01:00	0.917815	9.489246	862434.101726
1998-02-25T14:00+00:00	1998-02-25T15:00+01:00	0.928176	9.692901	1037017.006716
1998-02-25T15:00+00:00	1998-02-25T16:00+01:00	0.937301	9.872651	1179973.096780
1998-02-25T16:00+00:00	1998-02-25T17:00+01:00	0.947778	9.856836	1276596.970020
1998-02-25T17:00+00:00	1998-02-25T18:00+01:00	0.955238	9.512514	1293348.647708
1998-02-25T18:00+00:00	1998-02-25T19:00+01:00	0.960438	9.155668	1293348.647708
1998-02-25T19:00+00:00	1998-02-25T20:00+01:00	0.973832	8.526757	1293348.647708
1998-02-25T20:00+00:00	1998-02-25T21:00+01:00	0.982100	8.386395	1293348.647708
1998-02-25T21:00+00:00	1998-02-25T22:00+01:00	0.988823	8.134166	1293348.647708
1998-02-25T22:00+00:00	1998-02-25T23:00+01:00	0.994080	8.037059	1293348.647708
1998-02-25T23:00+00:00	1998-02-26T00:00+01:00	0.996803	8.003847	1293348.647708
1998-02-26T00:00+00:00	1998-02-26T01:00+01:00	1.001813	8.123678	1293348.647708
1998-02-26T01:00+00:00	1998-02-26T02:00+01:00	0.007138	8.124759	0.000000
1998-02-26T02:00+00:00	1998-02-26T03:00+01:00	0.016684	8.062603	0.000000
1998-02-26T03:00+00:00	1998-02-26T04:00+01:00	0.023640	7.959876	0.000000
1998-02-26T04:00+00:00	1998-02-26T05:00+01:00	0.067670	7.960168	0.000000
1998-02-26T05:00+00:00	1998-02-26T06:00+01:00	0.139420	7.892785	0.000000
1998-02-26T06:00+00:00	1998-02-26T07:00+01:00	0.191774	7.760094	0.000000
1998-02-26T07:00+00:00	1998-02-26T08:00+01:00	0.227964	8.053958	27357.939158
1998-02-26T08:00+00:00	1998-02-26T09:00+01:00	0.253581	8.676101	235343.116172
1998-02-26T09:00+00:00	1998-02-26T10:00+01:00	0.322922	9.221819	582287.420502
1998-02-26T10:00+00:00	1998-02-26T11:00+01:00	0.454062	10.019988	1165054.531972
1998-02-26T11:00+00:00	1998-02-26T12:00+01:00	0.513566	10.605092	1887070.832086
1998-02-26T12:00+00:00	1998-02-26T13:00+01:00	0.529495	11.112708	2743887.675430
1998-02-26T13:00+00:00	1998-02-26T14:00+01:00	0.530445	11.217600	3378242.519940
1998-02-26T14:00+00:00	1998-02-26T15:00+01:00	0.531399	11.387057	4065749.971064
1998-02-26T15:00+00:00	1998-02-26T16:00+01:00	0.531398	11.282362	4477696.285480
1998-02-26T16:00+00:00	1998-02-26T17:00+01:00	0.531398	10.964709	4660101.139070
1998-02-26T17:00+00:00	1998-02-26T18:00+01:00	0.534264	10.460141	4683673.509478
1998-02-26T18:00+00:00	1998-02-26T19:00+01:00	0.540035	10.261853	4683673.509478
1998-02-26T19:00+00:00	1998-02-26T20:00+01:00	0.552962	10.064750	4683673.509478
1998-02-26T20:00+00:00	1998-02-26T21:00+01:00	0.562204	10.054268	4683673.509478
1998-02-26T21:00+00:00	1998-02-26T22:00+01:00	0.571440	9.996504	4683673.509478
1998-02-26T22:00+00:00	1998-02-26T23:00+01:00	0.582434	10.057415	4683673.543984
1998-02-26T23:00+00:00	1998-02-27T00:00+01:00	0.590497	10.047976	4683673.543984
1998-02-27T00:00+00:00	1998-02-27T01:00+01:00	0.602421	9.869327	4683673.543984
1998-02-27T01:00+00:00	1998-02-27T02:00+01:00	0.023326	9.835765	0.000000
1998-02-27T02:00+00:00	1998-02-27T03:00+01:00	0.047780	9.750980	0.000000
1998-02-27T03:00+00:00	1998-02-27T04:00+01:00	0.072331	9.550387	0.000000
1998-02-27T04:00+00:00	1998-02-27T05:00+01:00	0.085114	9.303282	0.000000
1998-02-27T05:00+00:00	1998-02-27T06:00+01:00	0.092033	8.821777	0.000000
1998-02-27T06:00+00:00	1998-02-27T07:00+01:00	0.099524	8.509359	0.000000
1998-02-27T07:00+00:00	1998-02-27T08:00+01:00	0.116901	8.252157	70416.882772
1998-02-27T08:00+00:00	1998-02-27T09:00+01:00	0.122197	8.287735	349292.977240
1998-02-27T09:00+00:00	1998-02-27T10:00+01:00	0.125611	8.463196	767522.143486
1998-02-27T10:00+00:00	1998-02-27T11:00+01:00	0.126145	8.783644	1403764.628878
1998-02-27T11:00+00:00	1998-02-27T12:00+01:00	0.126145	8.810487	2020271.726802
1998-02-27T12:00+00:00	1998-02-27T13:00+01:00	0.126145	9.169360	2764762.939446
1998-02-27T13:00+00:00	1998-02-27T14:00+01:00	0.126142	9.462467	3443903.828124
1998-02-27T14:00+00:00	1998-02-27T15:00+01:00	0.126141	9.501061	3943382.705498
1998-02-27T15:00+00:00	1998-02-27T16:00+01:00	0.132188	9.602592	4332568.521580
1998-02-27T16:00+00:00	1998-02-27T17:00+01:00	0.132188	9.436349	4527355.797058
1998-02-27T17:00+00:00	1998-02-27T18:00+01:00	0.133047	9.063806	4566838.520770
1998-02-27T18:00+00:00	1998-02-27T19:00+01:00	0.133047	8.721408	4566838.520770
1998-02-27T19:00+00:00	1998-02-27T20:00+01:00	0.134630	7.962751	4566838.520770
1998-02-27T20:00+00:00	1998-02-27T21:00+01:00	0.137066	7.837028	4566838.520770
1998-02-27T21:00+00:00	1998-02-27T22:00+01:00	0.137468	7.788158	4566838.520770
1998-02-27T22:00+00:00	1998-02-27T23:00+01:00	0.139514	7.657834	4566838.520770
1998-02-27T23:00+00:00	1998-02-28T00:00+01:00	0.142204	7.417036	4566838.393276
1998-02-28T00:00+00:00	1998-02-28T01:00+01:00	0.146562	7.237858	4566838.393276
1998-02-28T01:00+00:00	1998-02-28T02:00+01:00	0.004933	7.282920	0.000000
1998-02-28T02:00+00:00	1998-02-28T03:00+01:00	0.009699	7.269802	0.000000
1998-02-28T03:00+00:00	1998-02-28T04:00+01:00	0.019758	7.142229	0.000000
1998-02-28T04:00+00:00	1998-02-28T05:00+01:00	0.025670	7.188001	0.000000
1998-02-28T05:00+00:00	1998-02-28T06:00+01:00	0.036369	7.061542	0.000000
1998-02-28T06:00+00:00	1998-02-28T07:00+01:00	0.067340	6.871477	0.000000
1998-02-28T07:00+00:00	1998-02-28T08:00+01:00	0.085575	7.273011	78718.951416
1998-02-28T08:00+00:00	1998-02-28T09:00+01:00	0.151213	7.559053	357044.029584
1998-02-28T09:00+00:00	1998-02-28T10:00+01:00	0.360829	7.616962	690846.112444
1998-02-28T10:00+00:00	1998-02-28T11:00+01:00	1.271442	7.610550	1289661.439706
1998-02-28T11:00+00:00	1998-02-28T12:00+01:00	2.337085	6.562417	2016733.511378
1998-02-28T12:00+00:00	1998-02-28T13:00+01:00	2.982520	5.698025	2680194.468744
1998-02-28T13:00+00:00	1998-02-28T14:00+01:00	3.102358	5.521651	3360512.087214
1998-02-28T14:00+00:00	1998-02-28T15:00+01:00	3.140441	5.241069	3801672.379592
1998-02-28T15:00+00:00	1998-02-28T16:00+01:00	3.157742	5.480080	4461613.736354
1998-02-28T16:00+00:00	1998-02-28T17:00+01:00	3.160704	5.195883	4832713.562892
1998-02-28T17:00+00:00	1998-02-28T18:00+01:00	3.160704	4.556959	4910288.696482
1998-02-28T18:00+00:00	1998-02-28T19:00+01:00	3.160704	3.916326	4910288.696482
1998-02-28T19:00+00:00	1998-02-28T20:00+01:00	3.160704	2.666099	4910288.696482
1998-02-28T20:00+00:00	1998-02-28T21:00+01:00	3.160704	2.279453	4910288.696482
1998-02-28T21:00+00:00	1998-02-28T22:00+01:00	3.160704	1.989875	4910288.696482
1998-02-28T22:00+00:00	1998-02-28T23:00+01:00	3.160704	1.660217	4910288.696482
1998-02-28T23:00+00:00	1998-03-01T00:00+01:00	3.160704	1.348537	4910288.696482
1998-03-01T00:00+00:00	1998-03-01T01:00+01:00	3.161562	1.049064	4910288.696482
1998-03-01T01:00+00:00	1998-03-01T02:00+01:00	0.000000	0.741601	0.000000
1998-03-01T02:00+00:00	1998-03-01T03:00+01:00	0.000000	0.429162	0.000000
1998-03-01T03:00+00:00	1998-03-01T04:00+01:00	0.000000	0.095504	0.000000
1998-03-01T04:00+00:00	1998-03-01T05:00+01:00	0.000000	-0.104748	0.000000
1998-03-01T05:00+00:00	1998-03-01T06:00+01:00	0.000379	-0.111510	0.000000
1998-03-01T06:00+00:00	1998-03-01T07:00+01:00	0.015257	0.103769	0.000000
1998-03-01T07:00+00:00	1998-03-01T08:00+01:00	0.177028	0.590533	96444.309976
1998-03-01T08:00+00:00	1998-03-01T09:00+01:00	0.409310	1.513862	449779.920428
1998-03-01T09:00+00:00	1998-03-01T10:00+01:00	0.431178	3.043649	1298451.679484
1998-03-01T10:00+00:00	1998-03-01T11:00+01:00	0.502577	4.147676	2596666.933280
1998-03-01T11:00+00:00	1998-03-01T12:00+01:00	0.503497	4.998627	4050188.230474
1998-03-01T12:00+00:00	1998-03-01T13:00+01:00	0.503497	5.779794	5522125.285700
1998-03-01T13:00+00:00	1998-03-01T14:00+01:00	0.503497	6.026151	6864588.486360
1998-03-01T14:00+00:00	1998-03-01T15:00+01:00	0.503573	5.822678	7719836.154060
1998-03-01T15:00+00:00	1998-03-01T16:00+01:00	0.619879	5.133039	8267022.511000
1998-03-01T16:00+00:00	1998-03-01T17:00+01:00	0.954088	4.078916	8486792.504178
1998-03-01T17:00+00:00	1998-03-01T18:00+01:00	1.265005	3.186389	8536656.346322
1998-03-01T18:00+00:00	1998-03-01T19:00+01:00	1.431323	2.464684	8536656.346322
1998-03-01T19:00+00:00	1998-03-01T20:00+01:00	1.614028	2.450011	8536656.346322
1998-03-01T20:00+00:00	1998-03-01T21:00+01:00	1.725465	2.057660	8536656.346322
1998-03-01T21:00+00:00	1998-03-01T22:00+01:00	1.759007	1.774653	8536656.346322
1998-03-01T22:00+00:00	1998-03-01T23:00+01:00	1.764733	1.589817	8536656.346322
1998-03-01T23:00+00:00	1998-03-02T00:00+01:00	1.764826	1.287361	8536656.346322
1998-03-02T00:00+00:00	1998-03-02T01:00+01:00	1.764826	1.132862	8536656.346322
1998-03-02T01:00+00:00	1998-03-02T02:00+01:00	0.000000	0.801307	0.000000
1998-03-02T02:00+00:00	1998-03-02T03:00+01:00	0.001095	0.464543	0.000000
1998-03-02T03:00+00:00	1998-03-02T04:00+01:00	0.001263	0.152562	0.000000
1998-03-02T04:00+00:00	1998-03-02T05:00+01:00	0.001269	0.093936	0.000000
1998-03-02T05:00+00:00	1998-03-02T06:00+01:00	0.001642	0.519192	0.000000
1998-03-02T06:00+00:00	1998-03-02T07:00+01:00	0.005242	1.029487	0.000000
1998-03-02T07:00+00:00	1998-03-02T08:00+01:00	0.187887	2.043299	101226.923202
1998-03-02T08:00+00:00	1998-03-02T09:00+01:00	0.600990	3.446847	481088.181286
1998-03-02T09:00+00:00	1998-03-02T10:00+01:00	0.854679	4.904587	1198925.911482
1998-03-02T10:00+00:00	1998-03-02T11:00+01:00	0.936231	6.175546	2031737.548282
1998-03-02T11:00+00:00	1998-03-02T12:00+01:00	0.976276	7.652690	3376653.422450
1998-03-02T12:00+00:00	1998-03-02T13:00+01:00	1.082889	8.126462	4564355.056796
1998-03-02T13:00+00:00	1998-03-02T14:00+01:00	1.182807	8.257307	5510458.433622
1998-03-02T14:00+00:00	1998-03-02T15:00+01:00	1.222234	8.598783	6365406.402004
1998-03-02T15:00+00:00	1998-03-02T16:00+01:00	1.232775	8.652093	6940904.644974
1998-03-02T16:00+00:00	1998-03-02T17:00+01:00	1.250464	8.235419	7227980.879560
1998-03-02T17:00+00:00	1998-03-02T18:00+01:00	1.297272	7.708610	7276585.377004
1998-03-02T18:00+00:00	1998-03-02T19:00+01:00	1.319040	7.530106	7276585.377004
1998-03-02T19:00+00:00	1998-03-02T20:00+01:00	1.319061	7.311887	7276585.377004
1998-03-02T20:00+00:00	1998-03-02T21:00+01:00	1.331258	7.075167	7276585.377004
1998-03-02T21:00+00:00	1998-03-02T22:00+01:00	1.393500	6.721424	7276585.377004
1998-03-02T22:00+00:00	1998-03-02T23:00+01:00	1.611597	6.513885	7276585.377004
1998-03-02T23:00+00:00	1998-03-03T00:00+01:00	1.893797	6.562908	7276585.377004
1998-03-03T00:00+00:00	1998-03-03T01:00+01:00	2.053210	6.482478	7276585.377004
1998-03-03T01:00+00:00	1998-03-03T02:00+01:00	0.100304	6.703534	0.000000
1998-03-03T02:00+00:00	1998-03-03T03:00+01:00	0.117794	6.526571	0.000000
1998-03-03T03:00+00:00	1998-03-03T04:00+01:00	0.137386	6.596634	0.000000
1998-03-03T04:00+00:00	1998-03-03T05:00+01:00	0.177247	6.455784	0.000000
1998-03-03T05:00+00:00	1998-03-03T06:00+01:00	0.260244	6.270584	0.000000
1998-03-03T06:00+00:00	1998-03-03T07:00+01:00	0.381592	6.143077	15.568434
1998-03-03T07:00+00:00	1998-03-03T08:00+01:00	0.564345	6.455409	41839.077202
1998-03-03T08:00+00:00	1998-03-03T09:00+01:00	0.643048	6.753767	180239.935744
1998-03-03T09:00+00:00	1998-03-03T10:00+01:00	0.751228	7.256302	464455.722146
1998-03-03T10:00+00:00	1998-03-03T11:00+01:00	0.912761	7.626138	793676.345592
1998-03-03T11:00+00:00	1998-03-03T12:00+01:00	1.007093	8.073072	1190490.073332
1998-03-03T12:00+00:00	1998-03-03T13:00+01:00	1.238347	8.310353	1532184.855412
1998-03-03T13:00+00:00	1998-03-03T14:00+01:00	2.241502	7.754158	1722165.797308
1998-03-03T14:00+00:00	1998-03-03T15:00+01:00	3.340577	7.778074	1821796.691502
1998-03-03T15:00+00:00	1998-03-03T16:00+01:00	4.307486	7.926991	1895577.258970
1998-03-03T16:00+00:00	1998-03-03T17:00+01:00	5.143899	8.197517	1952120.591830
1998-03-03T17:00+00:00	1998-03-03T18:00+01:00	5.260868	8.660857	1985690.001130
1998-03-03T18:00+00:00	1998-03-03T19:00+01:00	5.456104	9.332126	1985690.001130
1998-03-03T19:00+00:00	1998-03-03T20:00+01:00	5.456104	10.331266	1985690.001130
1998-03-03T20:00+00:00	1998-03-03T21:00+01:00	5.456104	11.486303	1985690.001130
1998-03-03T21:00+00:00	1998-03-03T22:00+01:00	5.456967	12.377856	1985690.001130
1998-03-03T22:00+00:00	1998-03-03T23:00+01:00	5.456966	12.588098	1985690.001130
1998-03-03T23:00+00:00	1998-03-04T00:00+01:00	5.456966	12.621097	1985690.001130
1998-03-04T00:00+00:00	1998-03-04T01:00+01:00	5.456968	12.935269	1985690.001130
1998-03-04T01:00+00:00	1998-03-04T02:00+01:00	0.000000	12.988519	0.000000
1998-03-04T02:00+00:00	1998-03-04T03:00+01:00	0.000000	12.928451	0.000000
1998-03-04T03:00+00:00	1998-03-04T04:00+01:00	0.002146	12.923697	0.000000
1998-03-04T04:00+00:00	1998-03-04T05:00+01:00	0.004734	12.971999	0.000000
1998-03-04T05:00+00:00	1998-03-04T06:00+01:00	0.004735	12.282872	0.000000
1998-03-04T06:00+00:00	1998-03-04T07:00+01:00	0.004735	11.894594	230.872000
1998-03-04T07:00+00:00	1998-03-04T08:00+01:00	0.004735	12.799432	75268.227114
1998-03-04T08:00+00:00	1998-03-04T09:00+01:00	0.004735	13.554803	409028.735730
1998-03-04T09:00+00:00	1998-03-04T10:00+01:00	0.004735	14.616870	953928.952946
1998-03-04T10:00+00:00	1998-03-04T11:00+01:00	0.004735	16.082016	1914770.774766
1998-03-04T11:00+00:00	1998-03-04T12:00+01:00	0.004730	17.111673	3351312.756530
1998-03-04T12:00+00:00	1998-03-04T13:00+01:00	0.004732	17.473022	4869666.025608
1998-03-04T13:00+00:00	1998-03-04T14:00+01:00	0.004732	17.553434	6508061.918940
1998-03-04T14:00+00:00	1998-03-04T15:00+01:00	0.004732	17.286743	7947681.440660
1998-03-04T15:00+00:00	1998-03-04T16:00+01:00	0.004732	16.698907	8979722.785344
1998-03-04T16:00+00:00	1998-03-04T17:00+01:00	0.004732	16.055476	9516156.598490
1998-03-04T17:00+00:00	1998-03-04T18:00+01:00	0.004732	15.458287	9622000.016968
1998-03-04T18:00+00:00	1998-03-04T19:00+01:00	0.004732	15.194726	9622000.016968
1998-03-04T19:00+00:00	1998-03-04T20:00+01:00	0.211843	14.439153	9622000.016968
1998-03-04T20:00+00:00	1998-03-04T21:00+01:00	0.754180	13.179536	9622000.016968
1998-03-04T21:00+00:00	1998-03-04T22:00+01:00	2.932610	10.970695	9622000.016968
1998-03-04T22:00+00:00	1998-03-04T23:00+01:00	4.520281	8.974589	9622000.016968
1998-03-04T23:00+00:00	1998-03-05T00:00+01:00	5.270520	7.740003	9622000.016968
1998-03-05T00:00+00:00	1998-03-05T01:00+01:00	5.363968	7.279362	9622000.016968
1998-03-05T01:00+00:00	1998-03-05T02:00+01:00	0.004855	7.137438	0.000000
1998-03-05T02:00+00:00	1998-03-05T03:00+01:00	0.011520	6.891372	0.000000
1998-03-05T03:00+00:00	1998-03-05T04:00+01:00	0.047131	6.516368	0.000000
1998-03-05T04:00+00:00	1998-03-05T05:00+01:00	0.069649	6.026525	0.000000
1998-03-05T05:00+00:00	1998-03-05T06:00+01:00	0.070333	5.335235	0.000000
1998-03-05T06:00+00:00	1998-03-05T07:00+01:00	0.072614	4.969276	782.567060
1998-03-05T07:00+00:00	1998-03-05T08:00+01:00	0.091218	5.493946	194512.771486
1998-03-05T08:00+00:00	1998-03-05T09:00+01:00	0.125433	6.313306	761836.686644
1998-03-05T09:00+00:00	1998-03-05T10:00+01:00	0.183408	6.587606	1667551.197804
1998-03-05T10:00+00:00	1998-03-05T11:00+01:00	0.289191	6.857853	2728216.452642
1998-03-05T11:00+00:00	1998-03-05T12:00+01:00	0.712915	7.246241	4268348.808040
1998-03-05T12:00+00:00	1998-03-05T13:00+01:00	1.337917	7.041811	5347524.928884
1998-03-05T13:00+00:00	1998-03-05T14:00+01:00	1.804989	6.848694	6545426.886842
1998-03-05T14:00+00:00	1998-03-05T15:00+01:00	1.852182	6.909932	7687267.588184
1998-03-05T15:00+00:00	1998-03-05T16:00+01:00	1.913610	6.191306	8478344.842528
1998-03-05T16:00+00:00	1998-03-05T17:00+01:00	1.944091	5.456705	8847304.953778
1998-03-05T17:00+00:00	1998-03-05T18:00+01:00	1.944952	5.040459	8942848.313416
1998-03-05T18:00+00:00	1998-03-05T19:00+01:00	1.944945	4.576600	8942848.313416
1998-03-05T19:00+00:00	1998-03-05T20:00+01:00	1.944945	4.191349	8942848.313416
1998-03-05T20:00+00:00	1998-03-05T21:00+01:00	1.944945	3.833033	8942848.313416
1998-03-05T21:00+00:00	1998-03-05T22:00+01:00	1.944945	3.399597	8942848.313416
