Valid time	Local time	Precipitation[mm] (acc.)	Temperature[degC]	SSRD[Jm-2] (acc.)
1998-03-12T16:00+00:00	1998-03-12T17:00+01:00	1.206855	3.799668	7247912.410000
1998-03-12T17:00+00:00	1998-03-12T18:00+01:00	1.247762	2.971684	7407957.182000
1998-03-12T18:00+00:00	1998-03-12T19:00+01:00	1.294821	1.768552	7409075.326000
1998-03-12T19:00+00:00	1998-03-12T20:00+01:00	1.365657	0.954146	7409074.326000
1998-03-12T20:00+00:00	1998-03-12T21:00+01:00	1.379739	0.185725	7409074.326000
1998-03-12T21:00+00:00	1998-03-12T22:00+01:00	1.381330	-0.198404	7409074.326000
1998-03-12T22:00+00:00	1998-03-12T23:00+01:00	1.381442	-0.939507	7409074.326000
1998-03-12T23:00+00:00	1998-03-13T00:00+01:00	1.381442	-1.497288	7409074.326000
1998-03-13T00:00+00:00	1998-03-13T01:00+01:00	1.382299	-1.871211	7409074.326000
1998-03-13T01:00+00:00	1998-03-13T02:00+01:00	0.000000	-1.972811	0.000000
1998-03-13T02:00+00:00	1998-03-13T03:00+01:00	0.000000	-2.001117	0.000000
1998-03-13T03:00+00:00	1998-03-13T04:00+01:00	0.000000	-1.796164	0.000000
1998-03-13T04:00+00:00	1998-03-13T05:00+01:00	0.000000	-2.016144	0.000000
1998-03-13T05:00+00:00	1998-03-13T06:00+01:00	0.000000	-2.187148	0.000000
1998-03-13T06:00+00:00	1998-03-13T07:00+01:00	0.000000	-2.397876	18233.842000
1998-03-13T07:00+00:00	1998-03-13T08:00+01:00	0.000109	-1.184392	364180.526000
1998-03-13T08:00+00:00	1998-03-13T09:00+01:00	0.001803	0.725254	1217106.800000
1998-03-13T09:00+00:00	1998-03-13T10:00+01:00	0.085269	2.300594	2411190.360000
1998-03-13T10:00+00:00	1998-03-13T11:00+01:00	0.148542	3.090983	3565853.436000
1998-03-13T11:00+00:00	1998-03-13T12:00+01:00	0.199654	3.962066	5014533.572000
1998-03-13T12:00+00:00	1998-03-13T13:00+01:00	0.222009	4.187883	6203808.776000
1998-03-13T13:00+00:00	1998-03-13T14:00+01:00	0.229667	4.404237	7350065.136000
1998-03-13T14:00+00:00	1998-03-13T15:00+01:00	0.231246	4.659514	8394612.070000
1998-03-13T15:00+00:00	1998-03-13T16:00+01:00	0.231246	4.958428	9072294.752000
1998-03-13T16:00+00:00	1998-03-13T17:00+01:00	0.231246	4.693252	9430749.380000
1998-03-13T17:00+00:00	1998-03-13T18:00+01:00	0.233477	4.171880	9523293.990000
1998-03-13T18:00+00:00	1998-03-13T19:00+01:00	0.257701	3.857476	9523896.524000
1998-03-13T19:00+00:00	1998-03-13T20:00+01:00	0.312249	3.435830	9523896.524000
1998-03-13T20:00+00:00	1998-03-13T21:00+01:00	0.381453	3.393649	9523895.112000
1998-03-13T21:00+00:00	1998-03-13T22:00+01:00	0.448286	3.488444	9523895.112000
1998-03-13T22:00+00:00	1998-03-13T23:00+01:00	0.486418	3.748548	9523895.112000
1998-03-13T23:00+00:00	1998-03-14T00:00+01:00	0.503731	3.986257	9523895.112000
1998-03-14T00:00+00:00	1998-03-14T01:00+01:00	0.517492	4.242521	9523895.112000
1998-03-14T01:00+00:00	1998-03-14T02:00+01:00	0.008002	4.464705	0.000000
1998-03-14T02:00+00:00	1998-03-14T03:00+01:00	0.019681	4.624607	0.000000
1998-03-14T03:00+00:00	1998-03-14T04:00+01:00	0.057914	4.725710	0.000000
1998-03-14T04:00+00:00	1998-03-14T05:00+01:00	0.110242	4.692960	0.000000
1998-03-14T05:00+00:00	1998-03-14T06:00+01:00	0.192747	4.659617	0.000000
1998-03-14T06:00+00:00	1998-03-14T07:00+01:00	0.294115	4.505575	7595.412000
1998-03-14T07:00+00:00	1998-03-14T08:00+01:00	0.574374	4.631163	186873.358000
1998-03-14T08:00+00:00	1998-03-14T09:00+01:00	0.896282	4.606405	672564.936000
1998-03-14T09:00+00:00	1998-03-14T10:00+01:00	1.107815	5.250123	1674536.168000
1998-03-14T10:00+00:00	1998-03-14T11:00+01:00	1.195391	5.354920	2605718.472000
1998-03-14T11:00+00:00	1998-03-14T12:00+01:00	1.221994	5.511282	3547573.556000
1998-03-14T12:00+00:00	1998-03-14T13:00+01:00	1.224942	5.707185	4519950.808000
1998-03-14T13:00+00:00	1998-03-14T14:00+01:00	1.224942	6.039273	5418412.528000
1998-03-14T14:00+00:00	1998-03-14T15:00+01:00	1.230549	6.281738	6156963.616000
1998-03-14T15:00+00:00	1998-03-14T16:00+01:00	1.239966	6.219440	6685099.136000
1998-03-14T16:00+00:00	1998-03-14T17:00+01:00	1.243638	5.955404	6991119.288000
1998-03-14T17:00+00:00	1998-03-14T18:00+01:00	1.268372	5.392118	7069447.886000
1998-03-14T18:00+00:00	1998-03-14T19:00+01:00	1.351081	4.799222	7070572.474000
1998-03-14T19:00+00:00	1998-03-14T20:00+01:00	1.478889	4.351511	7070571.974000
1998-03-14T20:00+00:00	1998-03-14T21:00+01:00	1.621723	3.969203	7070571.974000
1998-03-14T21:00+00:00	1998-03-14T22:00+01:00	1.725584	3.694950	7070571.974000
1998-03-14T22:00+00:00	1998-03-14T23:00+01:00	1.789082	3.540480	7070571.974000
1998-03-14T23:00+00:00	1998-03-15T00:00+01:00	1.815324	3.149249	7070571.974000
1998-03-15T00:00+00:00	1998-03-15T01:00+01:00	1.828111	3.104273	7070571.974000
1998-03-15T01:00+00:00	1998-03-15T02:00+01:00	0.023582	2.981331	0.000000
1998-03-15T02:00+00:00	1998-03-15T03:00+01:00	0.076424	2.800939	0.000000
1998-03-15T03:00+00:00	1998-03-15T04:00+01:00	0.186675	2.539687	0.000000
1998-03-15T04:00+00:00	1998-03-15T05:00+01:00	0.404753	2.476770	0.000000
1998-03-15T05:00+00:00	1998-03-15T06:00+01:00	0.830027	2.209010	0.000000
1998-03-15T06:00+00:00	1998-03-15T07:00+01:00	1.481832	2.017561	5051.580000
1998-03-15T07:00+00:00	1998-03-15T08:00+01:00	2.289662	3.196834	51159.478000
1998-03-15T08:00+00:00	1998-03-15T09:00+01:00	2.798100	4.089519	196311.268000
1998-03-15T09:00+00:00	1998-03-15T10:00+01:00	3.110113	5.175426	406586.130000
1998-03-15T10:00+00:00	1998-03-15T11:00+01:00	3.500372	6.694800	1087240.636000
1998-03-15T11:00+00:00	1998-03-15T12:00+01:00	3.920017	7.793447	2243699.864000
1998-03-15T12:00+00:00	1998-03-15T13:00+01:00	4.232124	7.624730	3129422.602000
1998-03-15T13:00+00:00	1998-03-15T14:00+01:00	4.477821	7.732139	4240999.532000
1998-03-15T14:00+00:00	1998-03-15T15:00+01:00	4.660826	7.998004	5302472.196000
1998-03-15T15:00+00:00	1998-03-15T16:00+01:00	4.745616	7.740712	5865753.904000
1998-03-15T16:00+00:00	1998-03-15T17:00+01:00	4.843625	7.509043	6208360.334000
1998-03-15T17:00+00:00	1998-03-15T18:00+01:00	4.943990	6.803088	6332685.702000
1998-03-15T18:00+00:00	1998-03-15T19:00+01:00	5.051263	5.990029	6335241.448000
1998-03-15T19:00+00:00	1998-03-15T20:00+01:00	5.156215	5.511042	6335241.448000
1998-03-15T20:00+00:00	1998-03-15T21:00+01:00	5.241847	5.272017	6335241.448000
1998-03-15T21:00+00:00	1998-03-15T22:00+01:00	5.280783	5.027045	6335241.448000
1998-03-15T22:00+00:00	1998-03-15T23:00+01:00	5.295654	4.486166	6335241.448000
1998-03-15T23:00+00:00	1998-03-16T00:00+01:00	5.303863	4.332349	6335241.448000
1998-03-16T00:00+00:00	1998-03-16T01:00+01:00	5.312303	4.067302	6335241.448000
1998-03-16T01:00+00:00	1998-03-16T02:00+01:00	0.011255	3.737382	0.000000
1998-03-16T02:00+00:00	1998-03-16T03:00+01:00	0.026262	3.599220	0.000000
1998-03-16T03:00+00:00	1998-03-16T04:00+01:00	0.060533	3.782605	0.000000
1998-03-16T04:00+00:00	1998-03-16T05:00+01:00	0.107119	3.801882	0.000000
1998-03-16T05:00+00:00	1998-03-16T06:00+01:00	0.180888	3.889317	0.000000
1998-03-16T06:00+00:00	1998-03-16T07:00+01:00	0.304282	4.145964	7049.224000
1998-03-16T07:00+00:00	1998-03-16T08:00+01:00	0.460086	4.825536	45464.420000
1998-03-16T08:00+00:00	1998-03-16T09:00+01:00	0.614137	5.440282	116481.668000
1998-03-16T09:00+00:00	1998-03-16T10:00+01:00	0.700068	6.397995	312141.216000
1998-03-16T10:00+00:00	1998-03-16T11:00+01:00	0.788632	6.775424	521301.314000
1998-03-16T11:00+00:00	1998-03-16T12:00+01:00	0.925245	7.060558	765464.920000
1998-03-16T12:00+00:00	1998-03-16T13:00+01:00	1.028683	7.204234	974990.038000
1998-03-16T13:00+00:00	1998-03-16T14:00+01:00	1.111444	7.528646	1177189.832000
1998-03-16T14:00+00:00	1998-03-16T15:00+01:00	1.273440	7.579744	1300828.083000
1998-03-16T15:00+00:00	1998-03-16T16:00+01:00	1.482122	7.714724	1411602.443000
1998-03-16T16:00+00:00	1998-03-16T17:00+01:00	1.693982	7.723728	1470479.042000
1998-03-16T17:00+00:00	1998-03-16T18:00+01:00	1.936221	7.704239	1493277.640000
1998-03-16T18:00+00:00	1998-03-16T19:00+01:00	2.175789	7.689130	1493845.992000
1998-03-16T19:00+00:00	1998-03-16T20:00+01:00	2.380618	7.968927	1493845.742000
1998-03-16T20:00+00:00	1998-03-16T21:00+01:00	2.505521	8.087337	1493846.080000
1998-03-16T21:00+00:00	1998-03-16T22:00+01:00	2.639387	8.146864	1493846.080000
1998-03-16T22:00+00:00	1998-03-16T23:00+01:00	2.749499	8.149014	1493846.080000
1998-03-16T23:00+00:00	1998-03-17T00:00+01:00	2.855642	8.104820	1493846.080000
1998-03-17T00:00+00:00	1998-03-17T01:00+01:00	2.932903	8.024112	1493846.080000
1998-03-17T01:00+00:00	1998-03-17T02:00+01:00	0.113943	7.938448	0.000000
1998-03-17T02:00+00:00	1998-03-17T03:00+01:00	0.248092	7.821661	0.000000
1998-03-17T03:00+00:00	1998-03-17T04:00+01:00	0.372930	7.692655	0.000000
1998-03-17T04:00+00:00	1998-03-17T05:00+01:00	0.546622	7.543338	0.000000
1998-03-17T05:00+00:00	1998-03-17T06:00+01:00	0.749039	7.404782	0.000000
1998-03-17T06:00+00:00	1998-03-17T07:00+01:00	1.014781	7.295041	5013.260000
1998-03-17T07:00+00:00	1998-03-17T08:00+01:00	1.486984	7.288238	43876.042000
1998-03-17T08:00+00:00	1998-03-17T09:00+01:00	1.930748	7.371803	146153.396000
1998-03-17T09:00+00:00	1998-03-17T10:00+01:00	2.251197	7.577467	324961.170000
1998-03-17T10:00+00:00	1998-03-17T11:00+01:00	2.382250	8.057709	659437.248000
1998-03-17T11:00+00:00	1998-03-17T12:00+01:00	2.509278	8.787079	1228974.802000
1998-03-17T12:00+00:00	1998-03-17T13:00+01:00	2.621365	9.214286	1839756.702000
1998-03-17T13:00+00:00	1998-03-17T14:00+01:00	2.715412	9.937916	2698192.980000
1998-03-17T14:00+00:00	1998-03-17T15:00+01:00	2.794835	10.202263	3606559.762000
1998-03-17T15:00+00:00	1998-03-17T16:00+01:00	2.822570	10.191043	4262907.756000
1998-03-17T16:00+00:00	1998-03-17T17:00+01:00	2.824237	10.077439	4756098.252000
1998-03-17T17:00+00:00	1998-03-17T18:00+01:00	2.824475	9.239010	4908000.966000
1998-03-17T18:00+00:00	1998-03-17T19:00+01:00	2.826566	8.671387	4911735.700000
1998-03-17T19:00+00:00	1998-03-17T20:00+01:00	2.837626	7.931568	4911737.038000
1998-03-17T20:00+00:00	1998-03-17T21:00+01:00	2.842259	7.581881	4911736.126000
1998-03-17T21:00+00:00	1998-03-17T22:00+01:00	2.852154	7.492075	4911735.626000
1998-03-17T22:00+00:00	1998-03-17T23:00+01:00	2.873434	7.386703	4911737.700000
1998-03-17T23:00+00:00	1998-03-18T00:00+01:00	2.904101	7.448213	4911737.700000
1998-03-18T00:00+00:00	1998-03-18T01:00+01:00	2.937520	7.551353	4911737.700000
1998-03-18T01:00+00:00	1998-03-18T02:00+01:00	0.019408	7.592627	0.000000
1998-03-18T02:00+00:00	1998-03-18T03:00+01:00	0.027140	7.587661	0.000000
1998-03-18T03:00+00:00	1998-03-18T04:00+01:00	0.030535	7.468965	0.000000
1998-03-18T04:00+00:00	1998-03-18T05:00+01:00	0.045155	7.095415	0.000000
1998-03-18T05:00+00:00	1998-03-18T06:00+01:00	0.055607	6.844000	0.000000
1998-03-18T06:00+00:00	1998-03-18T07:00+01:00	0.069733	6.744182	18476.644000
1998-03-18T07:00+00:00	1998-03-18T08:00+01:00	0.137607	7.617733	110975.176000
1998-03-18T08:00+00:00	1998-03-18T09:00+01:00	0.171053	8.261469	383784.588000
1998-03-18T09:00+00:00	1998-03-18T10:00+01:00	0.288205	9.528643	1081757.846000
1998-03-18T10:00+00:00	1998-03-18T11:00+01:00	0.345674	10.241719	2148611.676000
1998-03-18T11:00+00:00	1998-03-18T12:00+01:00	0.394241	10.860764	3273269.662000
1998-03-18T12:00+00:00	1998-03-18T13:00+01:00	0.405127	11.095977	4111257.926000
1998-03-18T13:00+00:00	1998-03-18T14:00+01:00	0.435220	11.118577	4889465.218000
1998-03-18T14:00+00:00	1998-03-18T15:00+01:00	0.475856	10.979662	5606101.542000
1998-03-18T15:00+00:00	1998-03-18T16:00+01:00	0.623591	10.236019	6059071.964000
1998-03-18T16:00+00:00	1998-03-18T17:00+01:00	1.034432	9.385447	6422384.340000
1998-03-18T17:00+00:00	1998-03-18T18:00+01:00	1.265388	8.550662	6539127.516000
1998-03-18T18:00+00:00	1998-03-18T19:00+01:00	1.395218	7.953533	6542730.234000
1998-03-18T19:00+00:00	1998-03-18T20:00+01:00	1.715316	6.963874	6542731.234000
1998-03-18T20:00+00:00	1998-03-18T21:00+01:00	1.791479	6.659255	6542730.572000
1998-03-18T21:00+00:00	1998-03-18T22:00+01:00	1.837386	6.031239	6542731.146000
1998-03-18T22:00+00:00	1998-03-18T23:00+01:00	1.843645	5.286843	6542731.146000
1998-03-18T23:00+00:00	1998-03-19T00:00+01:00	1.844857	4.626951	6542731.572000
1998-03-19T00:00+00:00	1998-03-19T01:00+01:00	1.844857	3.955817	6542730.734000
1998-03-19T01:00+00:00	1998-03-19T02:00+01:00	0.000000	3.662459	0.000000
1998-03-19T02:00+00:00	1998-03-19T03:00+01:00	0.000000	3.254879	0.000000
1998-03-19T03:00+00:00	1998-03-19T04:00+01:00	0.000000	3.147088	0.000000
1998-03-19T04:00+00:00	1998-03-19T05:00+01:00	0.000000	2.800250	0.000000
1998-03-19T05:00+00:00	1998-03-19T06:00+01:00	0.000828	2.596756	0.000000
1998-03-19T06:00+00:00	1998-03-19T07:00+01:00	0.009943	2.678761	45550.606000
1998-03-19T07:00+00:00	1998-03-19T08:00+01:00	0.062005	3.393012	285969.134000
1998-03-19T08:00+00:00	1998-03-19T09:00+01:00	0.124334	4.259225	1037893.940000
1998-03-19T09:00+00:00	1998-03-19T10:00+01:00	0.206057	5.144561	2304201.248000
1998-03-19T10:00+00:00	1998-03-19T11:00+01:00	0.269007	5.745725	3964032.472000
1998-03-19T11:00+00:00	1998-03-19T12:00+01:00	0.297125	6.122664	5711094.054000
1998-03-19T12:00+00:00	1998-03-19T13:00+01:00	0.299128	6.763175	7801541.650000
1998-03-19T13:00+00:00	1998-03-19T14:00+01:00	0.299128	7.085750	9691195.488000
1998-03-19T14:00+00:00	1998-03-19T15:00+01:00	0.299129	7.251823	11336173.848000
1998-03-19T15:00+00:00	1998-03-19T16:00+01:00	0.299186	7.006931	12361019.504000
1998-03-19T16:00+00:00	1998-03-19T17:00+01:00	0.299970	6.455538	12850688.936000
1998-03-19T17:00+00:00	1998-03-19T18:00+01:00	0.301697	5.767896	13059307.464000
1998-03-19T18:00+00:00	1998-03-19T19:00+01:00	0.301679	4.941226	13067764.664000
1998-03-19T19:00+00:00	1998-03-19T20:00+01:00	0.301698	3.984709	13067765.076000
1998-03-19T20:00+00:00	1998-03-19T21:00+01:00	0.301698	3.240896	13067764.664000
1998-03-19T21:00+00:00	1998-03-19T22:00+01:00	0.301698	2.669166	13067764.664000
1998-03-19T22:00+00:00	1998-03-19T23:00+01:00	0.301698	2.382639	13067763.664000
1998-03-19T23:00+00:00	1998-03-20T00:00+01:00	0.309860	2.530980	13067763.664000
1998-03-20T00:00+00:00	1998-03-20T01:00+01:00	0.426288	2.670534	13067764.238000
1998-03-20T01:00+00:00	1998-03-20T02:00+01:00	0.029174	3.090612	0.000000
1998-03-20T02:00+00:00	1998-03-20T03:00+01:00	0.029173	3.348990	0.000000
1998-03-20T03:00+00:00	1998-03-20T04:00+01:00	0.037112	3.597243	0.000000
1998-03-20T04:00+00:00	1998-03-20T05:00+01:00	0.161274	3.546948	0.000000
1998-03-20T05:00+00:00	1998-03-20T06:00+01:00	0.446483	3.422006	0.000000
1998-03-20T06:00+00:00	1998-03-20T07:00+01:00	0.877743	3.292639	30055.382000
1998-03-20T07:00+00:00	1998-03-20T08:00+01:00	1.093499	3.288074	314595.480000
1998-03-20T08:00+00:00	1998-03-20T09:00+01:00	1.432542	3.509480	974890.884000
1998-03-20T09:00+00:00	1998-03-20T10:00+01:00	1.584514	3.730794	1972544.216000
1998-03-20T10:00+00:00	1998-03-20T11:00+01:00	1.663746	4.495467	3587326.692000
1998-03-20T11:00+00:00	1998-03-20T12:00+01:00	1.708189	5.153641	5558755.752000
1998-03-20T12:00+00:00	1998-03-20T13:00+01:00	1.745378	5.608983	7428053.812000
1998-03-20T13:00+00:00	1998-03-20T14:00+01:00	1.746571	5.897249	8913866.022000
1998-03-20T14:00+00:00	1998-03-20T15:00+01:00	1.746677	6.174028	10314660.154000
1998-03-20T15:00+00:00	1998-03-20T16:00+01:00	1.746692	5.943583	11141695.968000
1998-03-20T16:00+00:00	1998-03-20T17:00+01:00	1.746692	5.599729	11631483.648000
1998-03-20T17:00+00:00	1998-03-20T18:00+01:00	1.746692	5.025697	11854807.944000
1998-03-20T18:00+00:00	1998-03-20T19:00+01:00	1.746692	4.107933	11866636.584000
1998-03-20T19:00+00:00	1998-03-20T20:00+01:00	1.853852	2.787357	11866637.584000
1998-03-20T20:00+00:00	1998-03-20T21:00+01:00	1.982277	2.079706	11866636.746000
1998-03-20T21:00+00:00	1998-03-20T22:00+01:00	2.096179	1.439214	11866635.746000
1998-03-20T22:00+00:00	1998-03-20T23:00+01:00	2.152965	0.922568	11866637.584000
1998-03-20T23:00+00:00	1998-03-21T00:00+01:00	2.173035	0.458347	11866636.172000
1998-03-21T00:00+00:00	1998-03-21T01:00+01:00	2.174194	-0.133530	11866636.584000
1998-03-21T01:00+00:00	1998-03-21T02:00+01:00	0.000004	-0.827762	0.000000
1998-03-21T02:00+00:00	1998-03-21T03:00+01:00	0.000004	-1.286449	0.000000
1998-03-21T03:00+00:00	1998-03-21T04:00+01:00	0.000004	-1.611920	0.000000
1998-03-21T04:00+00:00	1998-03-21T05:00+01:00	0.000004	-1.841654	0.000000
1998-03-21T05:00+00:00	1998-03-21T06:00+01:00	0.000004	-2.002926	0.000000
1998-03-21T06:00+00:00	1998-03-21T07:00+01:00	0.000004	-1.743938	73395.942000
1998-03-21T07:00+00:00	1998-03-21T08:00+01:00	0.000004	-0.366771	575233.098000
1998-03-21T08:00+00:00	1998-03-21T09:00+01:00	0.000862	1.283743	1638607.422000
1998-03-21T09:00+00:00	1998-03-21T10:00+01:00	0.013837	2.729178	3157191.380000
1998-03-21T10:00+00:00	1998-03-21T11:00+01:00	0.098841	3.957721	5021138.748000
1998-03-21T11:00+00:00	1998-03-21T12:00+01:00	0.148654	4.895221	7063050.340000
1998-03-21T12:00+00:00	1998-03-21T13:00+01:00	0.179784	5.239934	8988392.024000
1998-03-21T13:00+00:00	1998-03-21T14:00+01:00	0.212290	5.586184	10834162.200000
1998-03-21T14:00+00:00	1998-03-21T15:00+01:00	0.285142	5.497479	12218055.004000
1998-03-21T15:00+00:00	1998-03-21T16:00+01:00	0.304653	5.539875	13292586.058000
1998-03-21T16:00+00:00	1998-03-21T17:00+01:00	0.317708	5.176509	13971733.348000
1998-03-21T17:00+00:00	1998-03-21T18:00+01:00	0.317758	4.397930	14261591.976000
1998-03-21T18:00+00:00	1998-03-21T19:00+01:00	0.317758	3.158777	14276839.612000
1998-03-21T19:00+00:00	1998-03-21T20:00+01:00	0.317765	2.835782	14276839.612000
1998-03-21T20:00+00:00	1998-03-21T21:00+01:00	0.317765	2.374646	14276839.612000
1998-03-21T21:00+00:00	1998-03-21T22:00+01:00	0.317765	1.862112	14276839.612000
1998-03-21T22:00+00:00	1998-03-21T23:00+01:00	0.317765	1.293193	14276839.612000
1998-03-21T23:00+00:00	1998-03-22T00:00+01:00	0.317755	0.529216	14276839.612000
1998-03-22T00:00+00:00	1998-03-22T01:00+01:00	0.317755	-0.174238	14276839.612000
1998-03-22T01:00+00:00	1998-03-22T02:00+01:00	0.000000	-1.005094	0.000000
1998-03-22T02:00+00:00	1998-03-22T03:00+01:00	0.000000	-1.743350	0.000000
1998-03-22T03:00+00:00	1998-03-22T04:00+01:00	0.000000	-2.158287	0.000000
1998-03-22T04:00+00:00	1998-03-22T05:00+01:00	0.000000	-2.396691	0.000000
1998-03-22T05:00+00:00	1998-03-22T06:00+01:00	0.000000	-2.267449	0.000000
1998-03-22T06:00+00:00	1998-03-22T07:00+01:00	0.000000	-1.597964	70025.078000
1998-03-22T07:00+00:00	1998-03-22T08:00+01:00	0.000000	0.354862	539405.386000
1998-03-22T08:00+00:00	1998-03-22T09:00+01:00	0.006149	2.341442	1529401.918000
1998-03-22T09:00+00:00	1998-03-22T10:00+01:00	0.047589	3.412160	2767044.856000
1998-03-22T10:00+00:00	1998-03-22T11:00+01:00	0.099322	4.062482	4051836.404000
1998-03-22T11:00+00:00	1998-03-22T12:00+01:00	0.151301	4.719589	5555926.004000
1998-03-22T12:00+00:00	1998-03-22T13:00+01:00	0.171124	4.946118	6773359.280000
1998-03-22T13:00+00:00	1998-03-22T14:00+01:00	0.218007	4.931479	7861543.388000
1998-03-22T14:00+00:00	1998-03-22T15:00+01:00	0.263059	4.763005	8668352.904000
1998-03-22T15:00+00:00	1998-03-22T16:00+01:00	0.303231	4.505731	9305204.972000
1998-03-22T16:00+00:00	1998-03-22T17:00+01:00	0.346522	3.988681	9661934.418000
1998-03-22T17:00+00:00	1998-03-22T18:00+01:00	0.394814	3.314945	9827096.984000
1998-03-22T18:00+00:00	1998-03-22T19:00+01:00	0.451293	2.348212	9839155.658000
1998-03-22T19:00+00:00	1998-03-22T20:00+01:00	0.701425	1.245016	9839155.658000
1998-03-22T20:00+00:00	1998-03-22T21:00+01:00	0.892593	0.807567	9839155.658000
1998-03-22T21:00+00:00	1998-03-22T22:00+01:00	1.032136	0.637249	9839155.658000
1998-03-22T22:00+00:00	1998-03-22T23:00+01:00	1.107268	0.540609	9839155.658000
1998-03-22T23:00+00:00	1998-03-23T00:00+01:00	1.142268	0.311447	9839155.658000
1998-03-23T00:00+00:00	1998-03-23T01:00+01:00	1.179299	0.141242	9839155.658000
1998-03-23T01:00+00:00	1998-03-23T02:00+01:00	0.069980	0.018517	0.000000
1998-03-23T02:00+00:00	1998-03-23T03:00+01:00	0.164468	-0.162225	0.000000
1998-03-23T03:00+00:00	1998-03-23T04:00+01:00	0.261742	-0.312629	0.000000
1998-03-23T04:00+00:00	1998-03-23T05:00+01:00	0.345797	-0.412664	0.000000
1998-03-23T05:00+00:00	1998-03-23T06:00+01:00	0.398356	-0.551719	0.000000
1998-03-23T06:00+00:00	1998-03-23T07:00+01:00	0.417094	-0.586609	58475.042000
1998-03-23T07:00+00:00	1998-03-23T08:00+01:00	0.463175	-0.219613	356226.264000
1998-03-23T08:00+00:00	1998-03-23T09:00+01:00	0.468701	0.581678	1121355.074000
1998-03-23T09:00+00:00	1998-03-23T10:00+01:00	0.468793	1.736563	2508840.004000
1998-03-23T10:00+00:00	1998-03-23T11:00+01:00	0.489583	3.017500	4473857.734000
1998-03-23T11:00+00:00	1998-03-23T12:00+01:00	0.650292	3.707985	6574595.224000
1998-03-23T12:00+00:00	1998-03-23T13:00+01:00	0.785120	4.281213	8700834.618000
1998-03-23T13:00+00:00	1998-03-23T14:00+01:00	0.848024	4.529597	10548213.190000
1998-03-23T14:00+00:00	1998-03-23T15:00+01:00	0.882700	4.408471	12058882.360000
1998-03-23T15:00+00:00	1998-03-23T16:00+01:00	0.914729	4.435646	13441297.474000
1998-03-23T16:00+00:00	1998-03-23T17:00+01:00	0.928799	4.143424	14242111.562000
1998-03-23T17:00+00:00	1998-03-23T18:00+01:00	0.928844	3.502623	14505610.058000
1998-03-23T18:00+00:00	1998-03-23T19:00+01:00	0.928844	2.632617	14526290.686000
1998-03-23T19:00+00:00	1998-03-23T20:00+01:00	0.928844	1.876152	14526290.686000
1998-03-23T20:00+00:00	1998-03-23T21:00+01:00	0.929697	1.008389	14526290.686000
1998-03-23T21:00+00:00	1998-03-23T22:00+01:00	0.929697	0.275544	14526290.686000
1998-03-23T22:00+00:00	1998-03-23T23:00+01:00	0.929697	-0.096430	14526290.686000
1998-03-23T23:00+00:00	1998-03-24T00:00+01:00	0.930542	-0.558848	14526290.686000
1998-03-24T00:00+00:00	1998-03-24T01:00+01:00	0.930544	-1.007954	14526290.686000
1998-03-24T01:00+00:00	1998-03-24T02:00+01:00	0.000000	-1.390298	0.000000
1998-03-24T02:00+00:00	1998-03-24T03:00+01:00	0.000000	-1.671334	0.000000
1998-03-24T03:00+00:00	1998-03-24T04:00+01:00	0.000000	-1.950751	0.000000
1998-03-24T04:00+00:00	1998-03-24T05:00+01:00	0.000000	-2.215890	0.000000
1998-03-24T05:00+00:00	1998-03-24T06:00+01:00	0.000000	-2.489749	0.000000
1998-03-24T06:00+00:00	1998-03-24T07:00+01:00	0.000000	-2.335387	106830.586000
1998-03-24T07:00+00:00	1998-03-24T08:00+01:00	0.000860	-0.671579	679237.248000
1998-03-24T08:00+00:00	1998-03-24T09:00+01:00	0.000860	0.950132	1821668.498000
1998-03-24T09:00+00:00	1998-03-24T10:00+01:00	0.000860	2.510026	3487770.080000
1998-03-24T10:00+00:00	1998-03-24T11:00+01:00	0.000860	3.806348	5559008.638000
1998-03-24T11:00+00:00	1998-03-24T12:00+01:00	0.000852	4.623104	7863175.464000
1998-03-24T12:00+00:00	1998-03-24T13:00+01:00	0.000852	5.244336	10165960.476000
1998-03-24T13:00+00:00	1998-03-24T14:00+01:00	0.001706	5.652931	12361113.468000
1998-03-24T14:00+00:00	1998-03-24T15:00+01:00	0.001706	5.831806	14238095.546000
1998-03-24T15:00+00:00	1998-03-24T16:00+01:00	0.001706	5.634552	15629418.420000
1998-03-24T16:00+00:00	1998-03-24T17:00+01:00	0.001706	5.191128	16550255.410000
1998-03-24T17:00+00:00	1998-03-24T18:00+01:00	0.001736	4.029615	16927987.872000
1998-03-24T18:00+00:00	1998-03-24T19:00+01:00	0.001736	2.527117	16954772.478000
1998-03-24T19:00+00:00	1998-03-24T20:00+01:00	0.001736	1.486256	16954772.478000
1998-03-24T20:00+00:00	1998-03-24T21:00+01:00	0.001736	-0.277937	16954772.478000
1998-03-24T21:00+00:00	1998-03-24T22:00+01:00	0.001736	-1.816968	16954772.478000
1998-03-24T22:00+00:00	1998-03-24T23:00+01:00	0.001736	-2.486487	16954772.478000
1998-03-24T23:00+00:00	1998-03-25T00:00+01:00	0.001736	-2.719533	16954772.478000
1998-03-25T00:00+00:00	1998-03-25T01:00+01:00	0.001736	-2.570280	16954772.478000
1998-03-25T01:00+00:00	1998-03-25T02:00+01:00	0.000000	-1.559213	0.000000
1998-03-25T02:00+00:00	1998-03-25T03:00+01:00	0.000000	-1.134541	0.000000
