Valid time	Local time	Precipitation[mm] (acc.)	Temperature[degC]	SSRD[Jm-2] (acc.)
1998-04-07T04:00+00:00	1998-04-07T05:00+01:00	1.069533	6.360016	0.000000
1998-04-07T05:00+00:00	1998-04-07T06:00+01:00	1.353853	6.213531	6235.187500
1998-04-07T06:00+00:00	1998-04-07T07:00+01:00	1.456577	6.897125	89460.750000
1998-04-07T07:00+00:00	1998-04-07T08:00+01:00	1.474912	8.360016	411142.312500
1998-04-07T08:00+00:00	1998-04-07T09:00+01:00	1.507457	9.403229	1046817.812500
1998-04-07T09:00+00:00	1998-04-07T10:00+01:00	1.568110	10.403717	2132353.000000
1998-04-07T10:00+00:00	1998-04-07T11:00+01:00	1.653874	10.882721	3277668.000000
1998-04-07T11:00+00:00	1998-04-07T12:00+01:00	1.821679	11.526764	4750212.000000
1998-04-07T12:00+00:00	1998-04-07T13:00+01:00	2.119427	11.545074	5798179.000000
1998-04-07T13:00+00:00	1998-04-07T14:00+01:00	2.427578	11.302399	6419768.000000
1998-04-07T14:00+00:00	1998-04-07T15:00+01:00	2.503745	11.636383	7189169.000000
1998-04-07T15:00+00:00	1998-04-07T16:00+01:00	2.506874	11.838043	7852874.000000
1998-04-07T16:00+00:00	1998-04-07T17:00+01:00	2.547528	11.638336	8308588.000000
1998-04-07T17:00+00:00	1998-04-07T18:00+01:00	2.813900	10.770905	8453131.000000
1998-04-07T18:00+00:00	1998-04-07T19:00+01:00	3.387690	9.941315	8479181.000000
1998-04-07T19:00+00:00	1998-04-07T20:00+01:00	4.126880	9.084625	8479181.000000
1998-04-07T20:00+00:00	1998-04-07T21:00+01:00	4.347827	8.909088	8479181.000000
1998-04-07T21:00+00:00	1998-04-07T22:00+01:00	4.371073	8.588531	8479181.000000
1998-04-07T22:00+00:00	1998-04-07T23:00+01:00	4.371945	8.109528	8479181.000000
1998-04-07T23:00+00:00	1998-04-08T00:00+01:00	4.386380	7.461578	8479181.000000
1998-04-08T00:00+00:00	1998-04-08T01:00+01:00	4.408728	6.766754	8479181.000000
1998-04-08T01:00+00:00	1998-04-08T02:00+01:00	0.025155	6.268219	0.000000
1998-04-08T02:00+00:00	1998-04-08T03:00+01:00	0.055938	5.706940	0.000000
1998-04-08T03:00+00:00	1998-04-08T04:00+01:00	0.146801	5.576813	0.000000
1998-04-08T04:00+00:00	1998-04-08T05:00+01:00	0.405589	5.450592	0.000000
1998-04-08T05:00+00:00	1998-04-08T06:00+01:00	0.854921	5.211823	2452.994385
1998-04-08T06:00+00:00	1998-04-08T07:00+01:00	1.098168	5.162018	59995.042969
1998-04-08T07:00+00:00	1998-04-08T08:00+01:00	1.342147	5.405914	251412.937500
1998-04-08T08:00+00:00	1998-04-08T09:00+01:00	1.599678	5.896637	626087.750000
1998-04-08T09:00+00:00	1998-04-08T10:00+01:00	1.996736	6.673004	1354816.000000
1998-04-08T10:00+00:00	1998-04-08T11:00+01:00	2.493959	7.178864	2221546.000000
1998-04-08T11:00+00:00	1998-04-08T12:00+01:00	2.914292	6.823639	2732074.000000
1998-04-08T12:00+00:00	1998-04-08T13:00+01:00	3.328887	6.632477	3201596.000000
1998-04-08T13:00+00:00	1998-04-08T14:00+01:00	3.657293	6.714996	3756307.000000
1998-04-08T14:00+00:00	1998-04-08T15:00+01:00	3.949318	7.152252	4626776.000000
1998-04-08T15:00+00:00	1998-04-08T16:00+01:00	4.104391	7.314117	5365846.000000
1998-04-08T16:00+00:00	1998-04-08T17:00+01:00	4.130919	7.596344	5925255.000000
1998-04-08T17:00+00:00	1998-04-08T18:00+01:00	4.155110	7.569000	6166490.000000
1998-04-08T18:00+00:00	1998-04-08T19:00+01:00	4.169513	6.981842	6219482.000000
1998-04-08T19:00+00:00	1998-04-08T20:00+01:00	4.195951	6.588776	6219482.000000
1998-04-08T20:00+00:00	1998-04-08T21:00+01:00	4.217133	6.105377	6219482.000000
1998-04-08T21:00+00:00	1998-04-08T22:00+01:00	4.226140	5.714020	6219482.000000
1998-04-08T22:00+00:00	1998-04-08T23:00+01:00	4.229128	5.391998	6219482.000000
1998-04-08T23:00+00:00	1998-04-09T00:00+01:00	4.229665	5.539948	6219482.000000
1998-04-09T00:00+00:00	1998-04-09T01:00+01:00	4.229665	5.169342	6219482.000000
1998-04-09T01:00+00:00	1998-04-09T02:00+01:00	0.000000	4.329742	0.000000
1998-04-09T02:00+00:00	1998-04-09T03:00+01:00	0.000000	4.102692	0.000000
1998-04-09T03:00+00:00	1998-04-09T04:00+01:00	0.000000	3.951080	0.000000
1998-04-09T04:00+00:00	1998-04-09T05:00+01:00	0.000000	3.869049	0.000000
1998-04-09T05:00+00:00	1998-04-09T06:00+01:00	0.000000	3.856598	11724.312500
1998-04-09T06:00+00:00	1998-04-09T07:00+01:00	0.000000	4.419098	197098.812500
1998-04-09T07:00+00:00	1998-04-09T08:00+01:00	0.000035	5.677887	623367.812500
1998-04-09T08:00+00:00	1998-04-09T09:00+01:00	0.012316	6.920074	1301562.000000
1998-04-09T09:00+00:00	1998-04-09T10:00+01:00	0.063464	8.337799	2345986.000000
1998-04-09T10:00+00:00	1998-04-09T11:00+01:00	0.204050	8.986481	3361139.000000
1998-04-09T11:00+00:00	1998-04-09T12:00+01:00	0.333249	9.617340	4526253.000000
1998-04-09T12:00+00:00	1998-04-09T13:00+01:00	0.501009	10.433502	6134913.000000
1998-04-09T13:00+00:00	1998-04-09T14:00+01:00	0.633849	10.804840	7720143.000000
1998-04-09T14:00+00:00	1998-04-09T15:00+01:00	0.688570	11.266266	9451399.000000
1998-04-09T15:00+00:00	1998-04-09T16:00+01:00	0.768693	11.336578	10889818.000000
1998-04-09T16:00+00:00	1998-04-09T17:00+01:00	0.855849	10.693024	11656375.000000
1998-04-09T17:00+00:00	1998-04-09T18:00+01:00	1.018073	9.612457	12062540.000000
1998-04-09T18:00+00:00	1998-04-09T19:00+01:00	1.051799	8.441315	12157010.000000
1998-04-09T19:00+00:00	1998-04-09T20:00+01:00	1.092918	6.871979	12157010.000000
1998-04-09T20:00+00:00	1998-04-09T21:00+01:00	1.124766	6.447662	12157010.000000
1998-04-09T21:00+00:00	1998-04-09T22:00+01:00	1.128659	5.759918	12157010.000000
1998-04-09T22:00+00:00	1998-04-09T23:00+01:00	1.128659	5.454010	12157010.000000
1998-04-09T23:00+00:00	1998-04-10T00:00+01:00	1.128659	4.931793	12157010.000000
1998-04-10T00:00+00:00	1998-04-10T01:00+01:00	1.128659	4.505035	12157010.000000
1998-04-10T01:00+00:00	1998-04-10T02:00+01:00	0.000000	4.168121	0.000000
1998-04-10T02:00+00:00	1998-04-10T03:00+01:00	0.002248	3.611725	0.000000
1998-04-10T03:00+00:00	1998-04-10T04:00+01:00	0.021946	3.225739	0.000000
1998-04-10T04:00+00:00	1998-04-10T05:00+01:00	0.035817	3.076813	0.000000
1998-04-10T05:00+00:00	1998-04-10T06:00+01:00	0.035817	3.270660	20621.644531
1998-04-10T06:00+00:00	1998-04-10T07:00+01:00	0.035820	4.342438	309329.500000
1998-04-10T07:00+00:00	1998-04-10T08:00+01:00	0.035820	5.377350	762221.187500
1998-04-10T08:00+00:00	1998-04-10T09:00+01:00	0.036674	7.265778	1645395.000000
1998-04-10T09:00+00:00	1998-04-10T10:00+01:00	0.036674	9.206207	2915823.000000
1998-04-10T10:00+00:00	1998-04-10T11:00+01:00	0.036674	11.363434	4719934.000000
1998-04-10T11:00+00:00	1998-04-10T12:00+01:00	0.036680	13.345612	7038343.000000
1998-04-10T12:00+00:00	1998-04-10T13:00+01:00	0.038677	14.829987	9628573.000000
1998-04-10T13:00+00:00	1998-04-10T14:00+01:00	0.043243	15.536530	11986355.000000
1998-04-10T14:00+00:00	1998-04-10T15:00+01:00	0.048854	15.910553	14049733.000000
1998-04-10T15:00+00:00	1998-04-10T16:00+01:00	0.048993	15.802155	15556073.000000
1998-04-10T16:00+00:00	1998-04-10T17:00+01:00	0.048993	15.067047	16469269.000000
1998-04-10T17:00+00:00	1998-04-10T18:00+01:00	0.048993	13.781158	16883844.000000
1998-04-10T18:00+00:00	1998-04-10T19:00+01:00	0.048993	12.572906	16977336.000000
1998-04-10T19:00+00:00	1998-04-10T20:00+01:00	0.049863	11.319733	16977336.000000
1998-04-10T20:00+00:00	1998-04-10T21:00+01:00	0.060575	10.283600	16977336.000000
1998-04-10T21:00+00:00	1998-04-10T22:00+01:00	0.066312	9.462311	16977336.000000
1998-04-10T22:00+00:00	1998-04-10T23:00+01:00	0.079649	8.701569	16977336.000000
1998-04-10T23:00+00:00	1998-04-11T00:00+01:00	0.080570	8.061432	16977336.000000
1998-04-11T00:00+00:00	1998-04-11T01:00+01:00	0.137489	7.447662	16977336.000000
1998-04-11T01:00+00:00	1998-04-11T02:00+01:00	0.057148	6.582672	0.000000
1998-04-11T02:00+00:00	1998-04-11T03:00+01:00	0.133264	5.916656	0.000000
1998-04-11T03:00+00:00	1998-04-11T04:00+01:00	0.345243	6.434235	0.000000
1998-04-11T04:00+00:00	1998-04-11T05:00+01:00	0.712769	6.750885	0.000000
1998-04-11T05:00+00:00	1998-04-11T06:00+01:00	1.219407	7.017731	8262.875000
1998-04-11T06:00+00:00	1998-04-11T07:00+01:00	2.384061	6.886627	94424.437500
1998-04-11T07:00+00:00	1998-04-11T08:00+01:00	4.166667	6.905182	267285.687500
1998-04-11T08:00+00:00	1998-04-11T09:00+01:00	5.767956	6.682526	414393.250000
1998-04-11T09:00+00:00	1998-04-11T10:00+01:00	6.534569	7.133209	775698.250000
1998-04-11T10:00+00:00	1998-04-11T11:00+01:00	6.721303	8.108307	1595128.000000
1998-04-11T11:00+00:00	1998-04-11T12:00+01:00	6.795242	9.617340	3101586.000000
1998-04-11T12:00+00:00	1998-04-11T13:00+01:00	6.836578	10.694489	4922141.000000
1998-04-11T13:00+00:00	1998-04-11T14:00+01:00	6.870106	11.632965	6866051.000000
1998-04-11T14:00+00:00	1998-04-11T15:00+01:00	6.883830	12.058746	8511294.000000
1998-04-11T15:00+00:00	1998-04-11T16:00+01:00	6.883830	12.339508	9927400.000000
1998-04-11T16:00+00:00	1998-04-11T17:00+01:00	6.883830	12.190826	11094342.000000
1998-04-11T17:00+00:00	1998-04-11T18:00+01:00	6.883830	11.251617	11723198.000000
1998-04-11T18:00+00:00	1998-04-11T19:00+01:00	6.883830	9.806793	11866702.000000
1998-04-11T19:00+00:00	1998-04-11T20:00+01:00	6.883830	8.494049	11866702.000000
1998-04-11T20:00+00:00	1998-04-11T21:00+01:00	6.883819	7.207428	11866702.000000
1998-04-11T21:00+00:00	1998-04-11T22:00+01:00	6.883819	6.104401	11866702.000000
1998-04-11T22:00+00:00	1998-04-11T23:00+01:00	6.883819	5.209381	11866702.000000
1998-04-11T23:00+00:00	1998-04-12T00:00+01:00	6.883819	4.194000	11866702.000000
1998-04-12T00:00+00:00	1998-04-12T01:00+01:00	6.883819	3.136139	11866702.000000
1998-04-12T01:00+00:00	1998-04-12T02:00+01:00	0.016869	2.636139	0.000000
1998-04-12T02:00+00:00	1998-04-12T03:00+01:00	0.018885	2.410797	0.000000
1998-04-12T03:00+00:00	1998-04-12T04:00+01:00	0.025197	2.404694	0.000000
1998-04-12T04:00+00:00	1998-04-12T05:00+01:00	0.027627	2.544342	0.000000
1998-04-12T05:00+00:00	1998-04-12T06:00+01:00	0.027785	2.478668	16555.890625
1998-04-12T06:00+00:00	1998-04-12T07:00+01:00	0.032194	3.617096	199590.062500
1998-04-12T07:00+00:00	1998-04-12T08:00+01:00	0.307881	5.180817	515844.312500
1998-04-12T08:00+00:00	1998-04-12T09:00+01:00	0.741928	5.521637	829181.125000
1998-04-12T09:00+00:00	1998-04-12T10:00+01:00	1.154500	5.809967	1279253.000000
1998-04-12T10:00+00:00	1998-04-12T11:00+01:00	1.470800	6.347809	2018232.000000
1998-04-12T11:00+00:00	1998-04-12T12:00+01:00	1.652832	7.174469	3383558.000000
1998-04-12T12:00+00:00	1998-04-12T13:00+01:00	1.750345	7.601715	4426070.000000
1998-04-12T13:00+00:00	1998-04-12T14:00+01:00	1.847493	7.948883	5269148.000000
1998-04-12T14:00+00:00	1998-04-12T15:00+01:00	1.934297	8.569733	6349777.000000
1998-04-12T15:00+00:00	1998-04-12T16:00+01:00	1.952009	8.718414	7144256.000000
1998-04-12T16:00+00:00	1998-04-12T17:00+01:00	1.956000	8.809723	7894784.000000
1998-04-12T17:00+00:00	1998-04-12T18:00+01:00	1.956000	8.233795	8223223.000000
1998-04-12T18:00+00:00	1998-04-12T19:00+01:00	1.956000	7.668365	8319313.000000
1998-04-12T19:00+00:00	1998-04-12T20:00+01:00	1.956000	6.360260	8319313.000000
1998-04-12T20:00+00:00	1998-04-12T21:00+01:00	1.956000	5.751373	8319313.000000
1998-04-12T21:00+00:00	1998-04-12T22:00+01:00	1.956852	4.996735	8319313.000000
1998-04-12T22:00+00:00	1998-04-12T23:00+01:00	1.956852	4.410553	8319313.000000
1998-04-12T23:00+00:00	1998-04-13T00:00+01:00	1.956852	3.907867	8319313.000000
1998-04-13T00:00+00:00	1998-04-13T01:00+01:00	1.956852	3.360992	8319313.000000
1998-04-13T01:00+00:00	1998-04-13T02:00+01:00	0.000000	2.940582	0.000000
1998-04-13T02:00+00:00	1998-04-13T03:00+01:00	0.000000	2.527740	0.000000
1998-04-13T03:00+00:00	1998-04-13T04:00+01:00	0.000000	2.094635	0.000000
1998-04-13T04:00+00:00	1998-04-13T05:00+01:00	0.000000	1.679840	0.000000
1998-04-13T05:00+00:00	1998-04-13T06:00+01:00	0.000000	1.358795	36332.933594
1998-04-13T06:00+00:00	1998-04-13T07:00+01:00	0.000000	2.071198	398997.312500
1998-04-13T07:00+00:00	1998-04-13T08:00+01:00	0.000000	3.610992	1273815.000000
1998-04-13T08:00+00:00	1998-04-13T09:00+01:00	0.000000	4.899811	2722997.000000
1998-04-13T09:00+00:00	1998-04-13T10:00+01:00	0.000000	6.067535	4633796.000000
1998-04-13T10:00+00:00	1998-04-13T11:00+01:00	0.000000	7.121246	6859146.000000
1998-04-13T11:00+00:00	1998-04-13T12:00+01:00	0.000000	8.112701	9410885.000000
1998-04-13T12:00+00:00	1998-04-13T13:00+01:00	0.000000	8.838287	12000046.000000
1998-04-13T13:00+00:00	1998-04-13T14:00+01:00	0.000000	9.423981	14480275.000000
1998-04-13T14:00+00:00	1998-04-13T15:00+01:00	0.000852	9.816315	16545438.000000
1998-04-13T15:00+00:00	1998-04-13T16:00+01:00	0.000852	9.642487	17728184.000000
1998-04-13T16:00+00:00	1998-04-13T17:00+01:00	0.000852	9.243317	18440532.000000
1998-04-13T17:00+00:00	1998-04-13T18:00+01:00	0.000852	8.661774	18965744.000000
1998-04-13T18:00+00:00	1998-04-13T19:00+01:00	0.000852	7.054352	19130922.000000
1998-04-13T19:00+00:00	1998-04-13T20:00+01:00	0.000852	6.000397	19130922.000000
1998-04-13T20:00+00:00	1998-04-13T21:00+01:00	0.000852	4.834137	19130922.000000
1998-04-13T21:00+00:00	1998-04-13T22:00+01:00	0.000852	3.969391	19130922.000000
1998-04-13T22:00+00:00	1998-04-13T23:00+01:00	0.000852	3.166412	19130922.000000
1998-04-13T23:00+00:00	1998-04-14T00:00+01:00	0.000852	2.482086	19130922.000000
1998-04-14T00:00+00:00	1998-04-14T01:00+01:00	0.000852	1.876617	19130922.000000
1998-04-14T01:00+00:00	1998-04-14T02:00+01:00	0.000000	1.343170	0.000000
1998-04-14T02:00+00:00	1998-04-14T03:00+01:00	0.000000	0.882233	0.000000
1998-04-14T03:00+00:00	1998-04-14T04:00+01:00	0.000000	0.502838	0.000000
1998-04-14T04:00+00:00	1998-04-14T05:00+01:00	0.000000	0.119781	0.000000
1998-04-14T05:00+00:00	1998-04-14T06:00+01:00	0.000000	-0.049896	42340.632812
1998-04-14T06:00+00:00	1998-04-14T07:00+01:00	0.000000	1.282867	449034.625000
1998-04-14T07:00+00:00	1998-04-14T08:00+01:00	0.000000	3.480621	1456286.000000
1998-04-14T08:00+00:00	1998-04-14T09:00+01:00	0.000000	5.027496	3044945.000000
1998-04-14T09:00+00:00	1998-04-14T10:00+01:00	0.034178	6.321930	5097938.000000
1998-04-14T10:00+00:00	1998-04-14T11:00+01:00	0.283736	7.253815	7430257.000000
1998-04-14T11:00+00:00	1998-04-14T12:00+01:00	0.459094	7.824615	9657909.000000
1998-04-14T12:00+00:00	1998-04-14T13:00+01:00	0.538424	8.510651	12001649.000000
1998-04-14T13:00+00:00	1998-04-14T14:00+01:00	0.598609	9.049713	14312976.000000
1998-04-14T14:00+00:00	1998-04-14T15:00+01:00	0.640925	9.277985	16368304.000000
1998-04-14T15:00+00:00	1998-04-14T16:00+01:00	0.644158	9.193268	17971990.000000
1998-04-14T16:00+00:00	1998-04-14T17:00+01:00	0.644697	8.947906	19114864.000000
1998-04-14T17:00+00:00	1998-04-14T18:00+01:00	0.644697	8.289459	19703402.000000
1998-04-14T18:00+00:00	1998-04-14T19:00+01:00	0.644697	7.012848	19852154.000000
1998-04-14T19:00+00:00	1998-04-14T20:00+01:00	0.644697	5.522369	19852252.000000
1998-04-14T20:00+00:00	1998-04-14T21:00+01:00	0.644697	4.048492	19852252.000000
1998-04-14T21:00+00:00	1998-04-14T22:00+01:00	0.644697	3.079742	19852252.000000
1998-04-14T22:00+00:00	1998-04-14T23:00+01:00	0.644697	2.197174	19852252.000000
1998-04-14T23:00+00:00	1998-04-15T00:00+01:00	0.644697	1.257477	19852252.000000
1998-04-15T00:00+00:00	1998-04-15T01:00+01:00	0.644697	0.484283	19852252.000000
1998-04-15T01:00+00:00	1998-04-15T02:00+01:00	0.000000	0.027985	0.000000
1998-04-15T02:00+00:00	1998-04-15T03:00+01:00	0.000000	0.009674	0.000000
1998-04-15T03:00+00:00	1998-04-15T04:00+01:00	0.000000	0.075592	0.000000
1998-04-15T04:00+00:00	1998-04-15T05:00+01:00	0.000000	0.047028	0.000000
1998-04-15T05:00+00:00	1998-04-15T06:00+01:00	0.000000	0.476715	45852.781250
1998-04-15T06:00+00:00	1998-04-15T07:00+01:00	0.000000	2.372467	377308.375000
1998-04-15T07:00+00:00	1998-04-15T08:00+01:00	0.000000	4.432770	1145907.000000
1998-04-15T08:00+00:00	1998-04-15T09:00+01:00	0.000000	6.274567	2312046.000000
1998-04-15T09:00+00:00	1998-04-15T10:00+01:00	0.000000	7.700836	3682779.000000
1998-04-15T10:00+00:00	1998-04-15T11:00+01:00	0.000000	8.863922	5066283.000000
1998-04-15T11:00+00:00	1998-04-15T12:00+01:00	0.000000	10.472076	7031407.000000
1998-04-15T12:00+00:00	1998-04-15T13:00+01:00	0.000000	11.636139	9079229.000000
1998-04-15T13:00+00:00	1998-04-15T14:00+01:00	0.000000	12.177887	10605937.000000
1998-04-15T14:00+00:00	1998-04-15T15:00+01:00	0.000000	12.393463	11682273.000000
1998-04-15T15:00+00:00	1998-04-15T16:00+01:00	0.000000	12.538971	12551813.000000
1998-04-15T16:00+00:00	1998-04-15T17:00+01:00	0.000000	12.247223	13120162.000000
1998-04-15T17:00+00:00	1998-04-15T18:00+01:00	0.000000	11.585358	13357939.000000
1998-04-15T18:00+00:00	1998-04-15T19:00+01:00	0.000000	10.728668	13426355.000000
1998-04-15T19:00+00:00	1998-04-15T20:00+01:00	0.000000	9.709625	13426502.000000
1998-04-15T20:00+00:00	1998-04-15T21:00+01:00	0.000000	9.211578	13426502.000000
1998-04-15T21:00+00:00	1998-04-15T22:00+01:00	0.000000	8.948639	13426502.000000
1998-04-15T22:00+00:00	1998-04-15T23:00+01:00	0.000000	8.295563	13426502.000000
1998-04-15T23:00+00:00	1998-04-16T00:00+01:00	0.003056	7.793121	13426502.000000
1998-04-16T00:00+00:00	1998-04-16T01:00+01:00	0.018597	7.814117	13426502.000000
1998-04-16T01:00+00:00	1998-04-16T02:00+01:00	0.078111	7.810211	0.000000
1998-04-16T02:00+00:00	1998-04-16T03:00+01:00	0.314935	7.198151	0.000000
1998-04-16T03:00+00:00	1998-04-16T04:00+01:00	0.518611	7.007965	0.000000
1998-04-16T04:00+00:00	1998-04-16T05:00+01:00	0.541982	6.918854	0.000000
1998-04-16T05:00+00:00	1998-04-16T06:00+01:00	0.542719	6.488922	32199.406250
1998-04-16T06:00+00:00	1998-04-16T07:00+01:00	0.542719	6.209137	326966.500000
1998-04-16T07:00+00:00	1998-04-16T08:00+01:00	0.543476	6.264069	1058881.000000
1998-04-16T08:00+00:00	1998-04-16T09:00+01:00	0.544013	7.094391	2186915.000000
1998-04-16T09:00+00:00	1998-04-16T10:00+01:00	0.544013	8.232819	3608680.000000
1998-04-16T10:00+00:00	1998-04-16T11:00+01:00	0.550166	8.863922	4924895.000000
1998-04-16T11:00+00:00	1998-04-16T12:00+01:00	0.565057	9.472321	6521012.000000
1998-04-16T12:00+00:00	1998-04-16T13:00+01:00	0.671011	9.805817	8405912.000000
1998-04-16T13:00+00:00	1998-04-16T14:00+01:00	0.869595	10.321930	10659592.000000
1998-04-16T14:00+00:00	1998-04-16T15:00+01:00	0.951040	10.294098	12363404.000000
1998-04-16T15:00+00:00	1998-04-16T16:00+01:00	0.977166	10.408356	13881843.000000
1998-04-16T16:00+00:00	1998-04-16T17:00+01:00	0.988648	10.329010	14945860.000000
1998-04-16T17:00+00:00	1998-04-16T18:00+01:00	1.008180	9.773834	15561371.000000
1998-04-16T18:00+00:00	1998-04-16T19:00+01:00	1.011706	8.686676	15729102.000000
1998-04-16T19:00+00:00	1998-04-16T20:00+01:00	1.011706	6.629547	15729751.000000
1998-04-16T20:00+00:00	1998-04-16T21:00+01:00	1.011706	4.868805	15729751.000000
1998-04-16T21:00+00:00	1998-04-16T22:00+01:00	1.011706	3.665924	15729751.000000
1998-04-16T22:00+00:00	1998-04-16T23:00+01:00	1.011706	2.598297	15729751.000000
1998-04-16T23:00+00:00	1998-04-17T00:00+01:00	1.011706	1.930573	15729751.000000
1998-04-17T00:00+00:00	1998-04-17T01:00+01:00	1.011706	1.195465	15729751.000000
1998-04-17T01:00+00:00	1998-04-17T02:00+01:00	0.000000	0.785309	0.000000
1998-04-17T02:00+00:00	1998-04-17T03:00+01:00	0.000000	0.804840	0.000000
1998-04-17T03:00+00:00	1998-04-17T04:00+01:00	0.000000	0.895416	0.000000
1998-04-17T04:00+00:00	1998-04-17T05:00+01:00	0.000000	1.441803	0.000000
1998-04-17T05:00+00:00	1998-04-17T06:00+01:00	0.000000	2.079742	42307.515625
1998-04-17T06:00+00:00	1998-04-17T07:00+01:00	0.000000	4.042633	328315.562500
1998-04-17T07:00+00:00	1998-04-17T08:00+01:00	0.000000	6.421783	1234162.000000
1998-04-17T08:00+00:00	1998-04-17T09:00+01:00	0.000858	8.407867	2662516.000000
1998-04-17T09:00+00:00	1998-04-17T10:00+01:00	0.112633	9.859528	4596947.000000
1998-04-17T10:00+00:00	1998-04-17T11:00+01:00	0.239458	10.680328	6730241.000000
1998-04-17T11:00+00:00	1998-04-17T12:00+01:00	0.274815	10.973053	8470008.000000
1998-04-17T12:00+00:00	1998-04-17T13:00+01:00	0.402782	11.627106	10361243.000000
1998-04-17T13:00+00:00	1998-04-17T14:00+01:00	0.506035	12.014801	12264576.000000
1998-04-17T14:00+00:00	1998-04-17T15:00+01:00	0.524852	11.915192	13905936.000000
1998-04-17T15:00+00:00	1998-04-17T16:00+01:00	0.604314	11.323151	15002391.000000
1998-04-17T16:00+00:00	1998-04-17T17:00+01:00	0.774158	10.673248	15863624.000000
1998-04-17T17:00+00:00	1998-04-17T18:00+01:00	0.960156	9.899323	16290747.000000
1998-04-17T18:00+00:00	1998-04-17T19:00+01:00	1.007229	8.785553	16410814.000000
1998-04-17T19:00+00:00	1998-04-17T20:00+01:00	1.010706	7.919098	16411713.000000
1998-04-17T20:00+00:00	1998-04-17T21:00+01:00	1.011114	7.112457	16411713.000000
1998-04-17T21:00+00:00	1998-04-17T22:00+01:00	1.011114	6.512848	16411713.000000
1998-04-17T22:00+00:00	1998-04-17T23:00+01:00	1.011114	5.748444	16411713.000000
1998-04-17T23:00+00:00	1998-04-18T00:00+01:00	1.011114	5.195953	16411713.000000
1998-04-18T00:00+00:00	1998-04-18T01:00+01:00	1.011111	4.715485	16411713.000000
1998-04-18T01:00+00:00	1998-04-18T02:00+01:00	0.000000	4.195709	0.000000
1998-04-18T02:00+00:00	1998-04-18T03:00+01:00	0.000374	3.392242	0.000000
1998-04-18T03:00+00:00	1998-04-18T04:00+01:00	0.000447	2.717682	0.000000
1998-04-18T04:00+00:00	1998-04-18T05:00+01:00	0.000555	2.317780	0.000000
1998-04-18T05:00+00:00	1998-04-18T06:00+01:00	0.001272	2.876862	50027.398438
1998-04-18T06:00+00:00	1998-04-18T07:00+01:00	0.003462	4.836334	307380.937500
1998-04-18T07:00+00:00	1998-04-18T08:00+01:00	0.005107	6.597565	792858.937500
1998-04-18T08:00+00:00	1998-04-18T09:00+01:00	0.100543	7.600250	1416450.000000
1998-04-18T09:00+00:00	1998-04-18T10:00+01:00	0.208704	8.516998	2339159.000000
1998-04-18T10:00+00:00	1998-04-18T11:00+01:00	0.450643	9.129547	3338594.000000
1998-04-18T11:00+00:00	1998-04-18T12:00+01:00	0.660518	9.109283	4327811.000000
1998-04-18T12:00+00:00	1998-04-18T13:00+01:00	0.797974	9.574615	5556529.000000
1998-04-18T13:00+00:00	1998-04-18T14:00+01:00	0.955695	10.272614	7063674.000000
1998-04-18T14:00+00:00	1998-04-18T15:00+01:00	1.056172	10.546539	8429372.000000
1998-04-18T15:00+00:00	1998-04-18T16:00+01:00	1.092157	10.592926	9610987.000000
1998-04-18T16:00+00:00	1998-04-18T17:00+01:00	1.093421	10.351227	10401821.000000
1998-04-18T17:00+00:00	1998-04-18T18:00+01:00	1.093434	9.824860	10843037.000000
1998-04-18T18:00+00:00	1998-04-18T19:00+01:00	1.093434	8.883698	11007758.000000
1998-04-18T19:00+00:00	1998-04-18T20:00+01:00	1.093434	6.950836	11009443.000000
1998-04-18T20:00+00:00	1998-04-18T21:00+01:00	1.093434	5.772858	11009443.000000
1998-04-18T21:00+00:00	1998-04-18T22:00+01:00	1.093434	4.831696	11009443.000000
1998-04-18T22:00+00:00	1998-04-18T23:00+01:00	1.093528	3.955963	11009443.000000
1998-04-18T23:00+00:00	1998-04-19T00:00+01:00	1.093645	3.342926	11009443.000000
1998-04-19T00:00+00:00	1998-04-19T01:00+01:00	1.094509	2.914215	11009443.000000
1998-04-19T01:00+00:00	1998-04-19T02:00+01:00	0.000859	2.547272	0.000000
1998-04-19T02:00+00:00	1998-04-19T03:00+01:00	0.001717	2.004791	0.000000
1998-04-19T03:00+00:00	1998-04-19T04:00+01:00	0.002574	1.895660	0.000000
1998-04-19T04:00+00:00	1998-04-19T05:00+01:00	0.002644	1.503815	0.000000
1998-04-19T05:00+00:00	1998-04-19T06:00+01:00	0.002647	1.466705	70031.187500
1998-04-19T06:00+00:00	1998-04-19T07:00+01:00	0.002647	3.940338	470924.000000
1998-04-19T07:00+00:00	1998-04-19T08:00+01:00	0.003504	5.862457	1318361.000000
1998-04-19T08:00+00:00	1998-04-19T09:00+01:00	0.003504	7.039459	2571567.000000
1998-04-19T09:00+00:00	1998-04-19T10:00+01:00	0.017149	8.433502	4260839.000000
1998-04-19T10:00+00:00	1998-04-19T11:00+01:00	0.063598	9.204254	5947318.000000
1998-04-19T11:00+00:00	1998-04-19T12:00+01:00	0.152338	9.571198	7477344.000000
1998-04-19T12:00+00:00	1998-04-19T13:00+01:00	0.325404	10.046295	9336837.000000
1998-04-19T13:00+00:00	1998-04-19T14:00+01:00	0.378073	10.399811	11095191.000000
1998-04-19T14:00+00:00	1998-04-19T15:00+01:00	0.496670	10.677399	12720100.000000
